timestamp,response,url,clientip,"machine.os",tags
"Feb 16, 2023 @ 09:12:06.603",200,"https://www.elastic.co/downloads","243.236.31.15","win 8","success, info"
"Feb 16, 2023 @ 09:03:24.801",200,"https://www.elastic.co/downloads/beats/metricbeat","71.231.222.196",osx,"success, security"
"Feb 16, 2023 @ 08:59:09.533",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","36.29.26.89","win xp","error, info"
"Feb 16, 2023 @ 08:39:41.992",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","65.180.37.145","win xp","success, info"
"Feb 16, 2023 @ 08:34:07.764",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:terrence-wilcutt/profile","23.203.186.61","win xp","success, security"
"Feb 16, 2023 @ 08:32:42.494",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","33.66.255.94","win xp","success, info"
"Feb 16, 2023 @ 08:31:08.235",200,"https://www.elastic.co/downloads/beats/filebeat","96.199.208.145","win 8","success, info"
"Feb 16, 2023 @ 08:22:25.762",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","29.64.62.83","win 7","success, info"
"Feb 16, 2023 @ 08:21:17.693",200,"https://www.elastic.co/downloads/apm","35.129.143.216",ios,"error, security"
"Feb 16, 2023 @ 08:19:42.453",200,"https://www.elastic.co/solutions/business-analytics","195.205.253.98",ios,"success, security"
"Feb 16, 2023 @ 08:09:33.594",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","156.43.22.161","win 8","success, security"
"Feb 16, 2023 @ 08:04:41.988",404,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","74.140.141.119","win 8","warning, info"
"Feb 16, 2023 @ 07:59:50.496",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:aleksei-yeliseyev/profile","133.132.32.120","win 7","success, security"
"Feb 16, 2023 @ 07:58:50.532",200,"https://www.elastic.co/downloads/beats/metricbeat","223.83.26.15","win xp","success, info"
"Feb 16, 2023 @ 07:37:04.300",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","31.218.136.66","win xp","success, security"
"Feb 16, 2023 @ 07:30:34.686",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","168.207.246.199","win 8","success, info"
"Feb 16, 2023 @ 07:26:46.914",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","22.8.152.230","win xp","success, info"
"Feb 16, 2023 @ 07:23:08.382",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","172.71.191.193",ios,"success, login"
"Feb 16, 2023 @ 07:20:36.348",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","223.13.224.145",ios,"success, info"
"Feb 16, 2023 @ 07:12:47.360",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","216.93.115.143","win 7","warning, info"
"Feb 16, 2023 @ 07:10:49.670",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","120.52.230.161",osx,"success, info"
"Feb 16, 2023 @ 07:05:39.038",200,"https://www.elastic.co/downloads/enterprise","140.191.233.113",osx,"success, info"
"Feb 16, 2023 @ 06:59:10.405",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","144.67.214.83","win xp","warning, info"
"Feb 16, 2023 @ 06:51:09.444",200,"https://www.elastic.co/solutions/security-analytics","100.80.163.200",ios,"success, security"
"Feb 16, 2023 @ 06:47:06.208",200,"https://www.elastic.co/solutions/app-search","122.113.143.36",osx,"error, info"
"Feb 16, 2023 @ 06:42:58.340",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","79.60.66.243","win xp","warning, security"
"Feb 16, 2023 @ 06:31:52.256",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","101.53.40.109","win 7","success, info"
"Feb 16, 2023 @ 06:04:25.598",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","63.238.199.177","win 8","success, info"
"Feb 16, 2023 @ 05:08:57.474",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:aleksandr-lazutkin/profile","55.253.120.114",osx,"success, info"
"Feb 16, 2023 @ 04:53:22.024",200,"https://www.elastic.co/downloads/beats","251.250.144.158","win 8","error, info"
"Feb 16, 2023 @ 04:51:28.506",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","197.186.165.111","win xp","error, info"
"Feb 16, 2023 @ 04:30:15.923",503,"https://www.elastic.co/downloads/elasticsearch","165.70.47.42",ios,"success, security"
"Feb 16, 2023 @ 04:24:50.248",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","151.203.180.69",osx,"success, security"
"Feb 16, 2023 @ 03:41:00.576",404,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","178.152.148.89","win 8","success, info"
"Feb 16, 2023 @ 03:22:40.534",200,"https://www.elastic.co/downloads/beats","19.253.238.55",osx,"success, info"
"Feb 15, 2023 @ 21:47:05.896",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","68.242.246.24","win 7","success, security"
"Feb 15, 2023 @ 21:24:04.071",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","97.135.81.200","win 7","success, security"
"Feb 15, 2023 @ 21:23:41.644",200,"https://www.elastic.co/downloads/beats","78.201.155.19","win 7","success, info"
"Feb 15, 2023 @ 20:41:01.091",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","199.17.43.174",osx,"success, info"
"Feb 15, 2023 @ 19:38:58.279",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","114.97.211.20","win 8","warning, info"
"Feb 15, 2023 @ 19:33:47.785",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","131.67.252.115",osx,"success, info"
"Feb 15, 2023 @ 19:12:51.008",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","25.217.124.23","win xp","success, info"
"Feb 15, 2023 @ 19:12:02.210",200,"https://www.elastic.co/downloads","147.165.204.35",ios,"success, info"
"Feb 15, 2023 @ 18:56:14.217",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","151.203.180.69",osx,"success, security"
"Feb 15, 2023 @ 18:46:32.148",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","214.214.40.183",ios,"success, info"
"Feb 15, 2023 @ 18:40:11.567",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","247.126.133.102","win 8","success, info"
"Feb 15, 2023 @ 18:39:36.837",200,"https://www.elastic.co/solutions/business-analytics","49.102.110.230","win 7","success, info"
"Feb 15, 2023 @ 18:29:42.201",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","11.68.39.55","win xp","success, info"
"Feb 15, 2023 @ 18:25:48.831",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","238.243.187.255","win xp","success, info"
"Feb 15, 2023 @ 18:19:37.729",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","129.207.144.190",osx,"success, info"
"Feb 15, 2023 @ 18:18:29.050",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","160.20.100.193","win xp","success, info"
"Feb 15, 2023 @ 18:13:48.502",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","81.84.213.90",ios,"success, login"
"Feb 15, 2023 @ 18:13:21.778",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","67.9.191.126","win xp","error, info"
"Feb 15, 2023 @ 18:10:41.122",503,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","155.206.194.40",ios,"success, login"
"Feb 15, 2023 @ 18:01:41.512",200,"https://www.elastic.co/downloads/beats/metricbeat","16.243.149.202","win 7","error, info"
"Feb 15, 2023 @ 18:00:25.860",200,"https://www.elastic.co/downloads/apm","40.58.253.236","win xp","success, info"
"Feb 15, 2023 @ 17:49:14.129",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","65.240.119.220","win 7","error, info"
"Feb 15, 2023 @ 17:40:29.179",404,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","4.167.5.34",ios,"success, info"
"Feb 15, 2023 @ 17:30:48.481",200,"https://www.elastic.co/downloads/beats/filebeat","114.246.225.218","win 7","success, info"
"Feb 15, 2023 @ 17:29:27.822",200,"https://www.elastic.co/solutions/metrics","223.83.26.15","win 8","success, info"
"Feb 15, 2023 @ 17:27:26.438",200,"https://www.elastic.co/downloads/enterprise","199.233.207.139",ios,"success, info"
"Feb 15, 2023 @ 17:22:28.712",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","244.162.247.136","win 7","success, info"
"Feb 15, 2023 @ 17:22:23.226",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","77.17.155.213","win xp","warning, info"
"Feb 15, 2023 @ 17:21:41.363",200,"https://www.elastic.co/downloads/enterprise","118.242.243.175",ios,"error, info"
"Feb 15, 2023 @ 17:18:52.994",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","51.185.236.109",ios,"warning, info"
"Feb 15, 2023 @ 17:18:41.928",200,"https://www.elastic.co/solutions/business-analytics","50.20.160.245",ios,"error, info"
"Feb 15, 2023 @ 17:18:30.406",200,"https://www.elastic.co/downloads/enterprise","239.23.215.100","win 7","success, info"
"Feb 15, 2023 @ 17:17:41.179",200,"https://www.elastic.co/downloads/enterprise","180.63.235.187","win xp","success, info"
"Feb 15, 2023 @ 17:16:11.936",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","39.59.130.38","win 7","success, info"
"Feb 15, 2023 @ 17:12:19.841",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","246.104.241.253","win 8","success, login"
"Feb 15, 2023 @ 17:12:00.733",200,"https://www.elastic.co/downloads/beats/filebeat","73.188.81.51","win 8","error, info"
"Feb 15, 2023 @ 17:09:01.346",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","163.146.15.170","win 7","success, info"
"Feb 15, 2023 @ 17:08:23.297",200,"https://www.elastic.co/downloads/elasticsearch","212.158.212.195",ios,"success, security"
"Feb 15, 2023 @ 16:51:21.575",200,"https://www.elastic.co/downloads/apm","128.194.160.151","win 7","success, security"
"Feb 15, 2023 @ 16:51:14.616",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","186.153.168.71","win 8","warning, security"
"Feb 15, 2023 @ 16:49:25.076",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","228.130.217.137","win xp","success, security"
"Feb 15, 2023 @ 16:49:13.843",200,"https://www.elastic.co/downloads/beats/filebeat","88.83.239.95","win 8","success, info"
"Feb 15, 2023 @ 16:41:38.668",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","226.14.35.135","win xp","warning, info"
"Feb 15, 2023 @ 16:41:30.564",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","73.149.124.79","win 8","success, info"
"Feb 15, 2023 @ 16:41:08.427",200,"https://www.elastic.co/downloads/apm","20.153.125.216",ios,"warning, security"
"Feb 15, 2023 @ 16:40:13.900",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","238.49.39.155","win 8","success, info"
"Feb 15, 2023 @ 16:39:36.415",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","167.54.124.108","win xp","success, info"
"Feb 15, 2023 @ 16:36:20.309",200,"https://www.elastic.co/downloads/beats/filebeat","68.198.144.4","win 7","success, info"
"Feb 15, 2023 @ 16:32:59.373",200,"https://www.elastic.co/downloads/beats","16.241.165.21",osx,"success, info"
"Feb 15, 2023 @ 16:31:47.058",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","109.157.83.197","win 8","error, info"
"Feb 15, 2023 @ 16:28:56.499",200,"https://www.elastic.co/downloads","123.217.24.241",ios,"success, info"
"Feb 15, 2023 @ 16:15:10.464",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","119.73.170.50","win xp","success, security"
"Feb 15, 2023 @ 16:04:58.725",200,"https://www.elastic.co/downloads","252.151.21.148",ios,"success, info"
"Feb 15, 2023 @ 15:58:13.243",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","227.130.214.180","win xp","error, info"
"Feb 15, 2023 @ 15:58:09.162",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","74.140.141.119","win 7","error, info"
"Feb 15, 2023 @ 15:58:00.466",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","240.187.33.223","win xp","success, info"
"Feb 15, 2023 @ 15:57:02.247",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","247.233.3.10",ios,"success, info"
"Feb 15, 2023 @ 15:53:36.708",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","243.169.209.141","win xp","success, security"
"Feb 15, 2023 @ 15:51:51.648",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","180.23.71.18",ios,"success, info"
"Feb 15, 2023 @ 15:48:13.397",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","191.105.163.245","win 8","success, security"
"Feb 15, 2023 @ 15:40:08.557",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","6.250.197.82","win 7","success, info"
"Feb 15, 2023 @ 15:39:12.902",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","152.9.79.50","win xp","error, info"
"Feb 15, 2023 @ 15:38:57.330",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","19.121.228.122",ios,"success, info"
"Feb 15, 2023 @ 15:38:18.502",404,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","158.231.103.156","win xp","error, info"
"Feb 15, 2023 @ 15:33:13.336",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","244.6.17.108","win 8","error, info"
"Feb 15, 2023 @ 15:32:30.673",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:william-e-thornton/profile","111.12.159.165","win 7","success, security"
"Feb 15, 2023 @ 15:30:03.816",200,"https://www.elastic.co/products","150.246.234.4","win 8","success, info"
"Feb 15, 2023 @ 15:20:31.916",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","132.92.212.196","win 8","success, info"
"Feb 15, 2023 @ 15:17:25.789",200,"https://www.elastic.co/downloads/beats/filebeat","137.194.72.25","win 7","success, info"
"Feb 15, 2023 @ 15:13:30.450",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","57.65.101.133","win 7","success, info"
"Feb 15, 2023 @ 15:13:19.147",200,"https://www.elastic.co/solutions/enterprise-search","246.59.103.121",osx,"error, login"
"Feb 15, 2023 @ 15:12:37.151",200,"https://www.elastic.co/downloads/elasticsearch","202.164.112.198",ios,"error, info"
"Feb 15, 2023 @ 15:11:16.245",200,"https://www.elastic.co/downloads/beats/metricbeat","144.67.214.83","win xp","success, info"
"Feb 15, 2023 @ 15:10:57.708",200,"https://www.elastic.co/downloads/beats/metricbeat","3.44.54.93","win 8","success, info"
"Feb 15, 2023 @ 15:07:34.963",200,"https://www.elastic.co/downloads/elasticsearch","249.69.222.185",ios,"success, info"
"Feb 15, 2023 @ 15:05:12.863",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:kent-rominger/profile","120.56.165.242","win xp","success, security"
"Feb 15, 2023 @ 14:58:21.566",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","182.109.84.224","win xp","success, info"
"Feb 15, 2023 @ 14:54:51.017",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","158.64.134.248",osx,"success, info"
"Feb 15, 2023 @ 14:50:44.856",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","135.61.138.57","win 7","success, security"
"Feb 15, 2023 @ 14:40:29.982",200,"https://www.elastic.co/downloads","172.142.157.202","win xp","success, security"
"Feb 15, 2023 @ 14:40:07.741",200,"https://www.elastic.co/downloads/beats/filebeat","217.23.81.38",osx,"success, info"
"Feb 15, 2023 @ 14:37:44.857",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","50.141.115.107",ios,"error, info"
"Feb 15, 2023 @ 14:37:35.793",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","210.180.52.151","win xp","warning, security"
"Feb 15, 2023 @ 14:32:26.659",200,"https://www.elastic.co/downloads","243.168.62.139","win 8","success, info"
"Feb 15, 2023 @ 14:31:55.367",200,"https://www.elastic.co/downloads/elasticsearch","40.190.86.239","win 7","success, security"
"Feb 15, 2023 @ 14:29:56.687",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:takuya-onishi/profile","186.25.202.49",ios,"success, info"
"Feb 15, 2023 @ 14:25:45.245",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","93.4.75.96",osx,"warning, security"
"Feb 15, 2023 @ 14:20:47.154",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","238.240.66.173","win xp","success, security"
"Feb 15, 2023 @ 14:16:49.799",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","163.119.8.253","win 7","success, security"
"Feb 15, 2023 @ 14:15:40.068",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","104.179.24.21","win xp","success, info"
"Feb 15, 2023 @ 14:12:03.971",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","253.4.74.147",ios,"success, info"
"Feb 15, 2023 @ 14:06:49.936",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","143.248.103.96","win xp","success, info"
"Feb 15, 2023 @ 14:05:03.872",200,"https://www.elastic.co/downloads/elasticsearch","122.62.233.59","win 7","success, security"
"Feb 15, 2023 @ 13:55:21.268",200,"https://www.elastic.co/downloads/beats/filebeat","60.103.76.51","win 7","success, security"
"Feb 15, 2023 @ 13:50:45.630",404,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","17.63.190.199",osx,"error, info"
"Feb 15, 2023 @ 13:47:07.920",200,"https://www.elastic.co/downloads/enterprise","71.177.163.94","win xp","success, info"
"Feb 15, 2023 @ 13:44:26.439",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","133.181.61.166","win 8","success, security"
"Feb 15, 2023 @ 13:39:54.562",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","117.251.123.89","win xp","success, login"
"Feb 15, 2023 @ 13:36:30.443",200,"https://www.elastic.co/downloads/beats/metricbeat","177.120.218.48","win 8","success, login"
"Feb 15, 2023 @ 13:36:30.443",200,"https://www.elastic.co/downloads/beats/metricbeat","177.120.218.48","win 8","success, login"
